Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,SE,Sweden,2016,2279361.6,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SE,Sweden,2016,28515985.07,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SE,Sweden,2016,93981421.8,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SE,Sweden,2016,18017951.54,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SE,Sweden,2016,4984867.86,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SE,Sweden,2016,58127542.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SE,Sweden,2016,925420.81,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SE,Sweden,2016,11925639.13,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SI,Slovenia,2018,134688867,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2018,71601428.7,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2018,39816552.3,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SI,Slovenia,2018,2654148.85,
Output_Pillar I,Direct payments,"OID_13 Small farmers' scheme",Expenditure small farmers,Total,euro,OID_13_3,SI,Slovenia,2018,363895.01,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SI,Slovenia,2018,17231210.86,
Output_Pillar I,Direct payments,OID_15 Payment for areas with natural constraints,Expenditure areas with natural constraints,Total,euro,OID_15_3,SI,Slovenia,2018,2098468.98,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2018,7362360,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SI,Slovenia,2018,5045000,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SI,Slovenia,2018,1017140,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SI,Slovenia,2018,953937,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SI,Slovenia,2018,346283,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SI,Slovenia,2018,0,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SI,Slovenia,2018,119962009,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SI,Slovenia,2018,40510820.36,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2018,16547745.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2018,86268944.23,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SI,Slovenia,2018,11247257.95,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SI,Slovenia,2018,116691933.29,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SI,Slovenia,2018,30826760.22,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SI,Slovenia,2018,12420871.6,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SI,Slovenia,2018,64710740.66,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2018,8733560.81,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2004,960792.13,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2004,517588.1,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2003,0,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2003,0,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SI,Slovenia,2015,137618722,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2015,72116427.75,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2015,40795315.66,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SI,Slovenia,2015,2711788.98,
Output_Pillar I,Direct payments,"OID_13 Small farmers' scheme",Expenditure small farmers,Total,euro,OID_13_3,SI,Slovenia,2015,860991.84,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SI,Slovenia,2015,20239250.05,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2015,8655918,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SI,Slovenia,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SI,Slovenia,2015,5038879,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SI,Slovenia,2015,1094746,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SI,Slovenia,2015,306645,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SI,Slovenia,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SI,Slovenia,2015,860479,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SI,Slovenia,2015,799436,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SI,Slovenia,2015,282046,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SI,Slovenia,2015,273687,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SI,Slovenia,2015,80298341,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SI,Slovenia,2015,17200080.23,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2015,3529396.12,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2015,73708638.11,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SI,Slovenia,2015,1810536.31,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SI,Slovenia,2015,72547032.52,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SI,Slovenia,2015,13218772.31,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SI,Slovenia,2015,2647227.56,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SI,Slovenia,2015,55286267.62,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2015,1394765.03,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SI,Slovenia,2017,134875841,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2017,71128359.07,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2017,40330807.69,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SI,Slovenia,2017,2619953.05,
Output_Pillar I,Direct payments,"OID_13 Small farmers' scheme",Expenditure small farmers,Total,euro,OID_13_3,SI,Slovenia,2017,487877.02,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SI,Slovenia,2017,17284129.99,
Output_Pillar I,Direct payments,OID_15 Payment for areas with natural constraints,Expenditure areas with natural constraints,Total,euro,OID_15_3,SI,Slovenia,2017,2120057.81,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2017,7341839,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SI,Slovenia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SI,Slovenia,2017,5044945,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SI,Slovenia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SI,Slovenia,2017,1002902,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SI,Slovenia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SI,Slovenia,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SI,Slovenia,2017,950113,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SI,Slovenia,2017,343879,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SI,Slovenia,2017,0,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SI,Slovenia,2017,111078257,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SI,Slovenia,2017,43720815.54,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2017,11557706.57,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2017,82559101.88,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SI,Slovenia,2017,5564264.14,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SI,Slovenia,2017,107962311.41,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SI,Slovenia,2017,33131903.65,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SI,Slovenia,2017,8675897.02,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SI,Slovenia,2017,61923053.51,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2017,4231457.23,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SI,Slovenia,2014,135982928,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2014,7020933,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SI,Slovenia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SI,Slovenia,2014,5040265,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SI,Slovenia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SI,Slovenia,2014,507505,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SI,Slovenia,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SI,Slovenia,2014,474678,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SI,Slovenia,2014,723679,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SI,Slovenia,2014,274805,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SI,Slovenia,2014,1,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SI,Slovenia,2014,121684142,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2014,1863935.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2014,38672612.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SI,Slovenia,2014,30402410.21,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SI,Slovenia,2014,1397951.59,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SI,Slovenia,2014,29004458.62,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SI,Slovenia,2019,133868529,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2019,70963324.01,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2019,39864354.01,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SI,Slovenia,2019,2625396.9,
Output_Pillar I,Direct payments,"OID_13 Small farmers' scheme",Expenditure small farmers,Total,euro,OID_13_3,SI,Slovenia,2019,251148.94,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SI,Slovenia,2019,17120713.5,
Output_Pillar I,Direct payments,OID_15 Payment for areas with natural constraints,Expenditure areas with natural constraints,Total,euro,OID_15_3,SI,Slovenia,2019,2088429.65,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2019,7022209,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SI,Slovenia,2019,5008086,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SI,Slovenia,2019,845885,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SI,Slovenia,2019,880830,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SI,Slovenia,2019,287408,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SI,Slovenia,2019,0,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SI,Slovenia,2019,125684215,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SI,Slovenia,2019,46241569.43,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2019,15434152.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2019,86904484.63,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SI,Slovenia,2019,13312232.58,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SI,Slovenia,2019,122558581.18,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SI,Slovenia,2019,35260047.78,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SI,Slovenia,2019,11592165.03,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SI,Slovenia,2019,65212354.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2019,10494013.91,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SI,Slovenia,2016,135770967,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,SI,Slovenia,2016,70940455.4,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SI,Slovenia,2016,40260646.11,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SI,Slovenia,2016,2709022.78,
Output_Pillar I,Direct payments,"OID_13 Small farmers' scheme",Expenditure small farmers,Total,euro,OID_13_3,SI,Slovenia,2016,785982.71,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SI,Slovenia,2016,20072187.58,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SI,Slovenia,2016,8581199,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,SI,Slovenia,2016,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SI,Slovenia,2016,5045000,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SI,Slovenia,2016,1253164,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,SI,Slovenia,2016,596176,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,SI,Slovenia,2016,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SI,Slovenia,2016,610190,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SI,Slovenia,2016,794310,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SI,Slovenia,2016,282360,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SI,Slovenia,2016,-1,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SI,Slovenia,2016,80270674,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SI,Slovenia,2016,12513509.79,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2016,6595441.61,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2016,80412248.04,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SI,Slovenia,2016,2425407.93,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SI,Slovenia,2016,76936899.77,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SI,Slovenia,2016,9817695.02,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SI,Slovenia,2016,4953221.65,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SI,Slovenia,2016,60316400.99,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SI,Slovenia,2016,1849582.11,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,SK,Slovakia,2018,445097479,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2018,250378261.57,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,SK,Slovakia,2018,130957532.45,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,SK,Slovakia,2018,827655.24,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,SK,Slovakia,2018,57251527.78,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,SK,Slovakia,2018,11187099,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,SK,Slovakia,2018,5075705,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,SK,Slovakia,2018,-112516,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,SK,Slovakia,2018,2357996,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,SK,Slovakia,2018,3281572,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,SK,Slovakia,2018,584342,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,SK,Slovakia,2018,0,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,SK,Slovakia,2018,209359978,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,SK,Slovakia,2018,33950420.27,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2018,66594861.28,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2018,133809624.77,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,SK,Slovakia,2018,168980.33,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,SK,Slovakia,2018,41060798.88,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,SK,Slovakia,2018,205275148.77,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,SK,Slovakia,2018,25401710,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,SK,Slovakia,2018,49611937.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,SK,Slovakia,2018,99400901.26,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,SK,Slovakia,2018,126735.26,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,SK,Slovakia,2018,30733865.09,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2004,0,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2006,122025990.17,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2008,179732716.18,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2005,102175208.17,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,SK,Slovakia,2010,264773996.63,
